split,annotation_id,image_id,image_filename,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,bbox_valid,bbox_issue,num_keypoints_defined,num_keypoints_visible,num_keypoints_clearly_visible,keypoints_raw
valid,36,36,bad_posture_20241012_172401_png.rf.a6e630dcf18c66ac1a45aa702144c62a.jpg,1,Bad,164,86,305,440.5,134352.5,True,,4,4,4,"[276.769, 509.31, 2, 240.203, 263.75, 2, 299.622, 165.525, 2, 173.333, 319, 2]"
valid,37,37,bad_posture_20241013_220652_png.rf.b08260eef00a04a4d105a5f8f3fede45.jpg,1,Bad,113,22,377.5,479.5,181011.25,True,,4,4,4,"[256.963, 433.929, 2, 241.727, 196.363, 2, 299.622, 116.413, 2, 144, 267, 2]"
valid,38,38,bad_posture_20241021_141928_png.rf.af0d07ebed3fe6a325e0f1ef209f63b4.jpg,1,Bad,107,151,320.5,432,138456,True,,4,4,4,"[200.591, 547, 2, 202.115, 304.867, 2, 310.287, 250.044, 2, 132, 385, 2]"
valid,39,39,bad_posture_20241021_141412_png.rf.d6e50f481e495a7558b2b4b2275f52e7.jpg,1,Bad,115,146,337.5,450,151875,True,,4,4,4,"[215.827, 545.858, 2, 217.35, 307.151, 2, 334.664, 238.622, 2, 153.333, 376, 2]"
valid,40,40,bad_posture_20241021_180449_png.rf.f5b1011174080e0d888acebc1b29a6d5.jpg,1,Bad,162,138,411.5,462.5,190318.75,True,,4,4,4,"[311.811, 554.996, 2, 327.046, 323.141, 2, 413.889, 235.196, 2, 217.333, 379, 2]"
valid,41,41,good_posture_20241013_225739_png.rf.e4c5481075e5e649548b013cf633be49.jpg,2,Good,120,5,275,471.5,129662.5,True,,4,4,4,"[173.547, 438.497, 2, 172.024, 159.815, 2, 223.825, 66.159, 2, 133.333, 247, 2]"
valid,42,42,bad_posture_20241021_142424_png.rf.eaafe3abc338f75e9f65caca5da9b359.jpg,1,Bad,164,194,384,382,146688,True,,4,4,4,"[263.057, 539.006, 2, 342.282, 317.43, 2, 424.554, 274.029, 2, 209.333, 360, 2]"
valid,43,43,good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,2,Good,147,16,320,473,151360,True,,4,4,4,"[238.68, 440.639, 2, 238.68, 172.236, 2, 279.816, 86.576, 2, 162.667, 272, 2]"
valid,44,44,bad_posture_20241021_144502_png.rf.f41ef58c38e6ef2d09c8323e98a115ff.jpg,1,Bad,122,168,355.5,407,144688.5,True,,4,4,4,"[266.104, 547, 2, 253.915, 332.278, 2, 304.193, 259.181, 2, 144, 372, 2]"
valid,45,45,image_20241007_191607_jpg.rf.95551df22ad262109e71cdb282c80c1b.jpg,2,Good,90,85,321,488.5,156808.5,True,,4,4,4,"[220.397, 537.863, 2, 224.968, 244.333, 2, 269.151, 147.251, 2, 114.667, 325, 2]"
valid,46,46,bad_posture_20241012_173404_png.rf.e3b50a195c4c628563bc2f6b8d60a82b.jpg,1,Bad,137,131,323,414.5,133883.5,True,,4,4,4,"[235.633, 499.031, 2, 252.392, 262.607, 2, 314.858, 191.795, 2, 149.333, 330, 2]"
valid,47,47,image_20241007_191516_jpg.rf.f830cfbb09055b26c628088163fee7a7.jpg,2,Good,90,69,307,476,146132,True,,4,4,4,"[202.115, 516.163, 2, 197.544, 238.622, 2, 235.633, 140.398, 2, 118.667, 322, 2]"
valid,48,48,image_20241010_175016_jpg.rf.cc04d2a7d11f55af49754df630c26227.jpg,2,Good,139,21,367.5,505,185587.5,True,,4,4,4,"[264.58, 492.178, 2, 260.01, 196.363, 2, 307.24, 111.845, 2, 185.333, 290, 2]"
valid,49,49,image_20241007_192301_jpg.rf.fa66c9b3bc5dce6eddbcd80cff3b46ab.jpg,1,Bad,3,157,310.5,482.5,149816.25,True,,4,4,4,"[203.638, 594.971, 2, 69.565, 342.557, 2, 141.172, 235.196, 2, 4, 420, 2]"
valid,50,50,good_posture_20241021_143309_png.rf.fa2a4fada518ad47cf4a1988645aca7d.jpg,2,Good,88,116,320,464,148480,True,,4,4,4,"[194.497, 525.3, 2, 176.214, 314.004, 2, 188.403, 208.927, 2, 117.333, 384, 2]"
valid,51,51,bad_posture_20241012_173454_png.rf.bdbfce623dcbdf2e900b7ccfc6a18ebc.jpg,1,Bad,128,118,347,461.5,160140.5,True,,4,4,4,"[241.727, 513.878, 2, 244.774, 266.034, 2, 331.617, 189.51, 2, 158.667, 331, 2]"
valid,52,52,image_20241009_231522_jpg.rf.d8beb48d1faa1f7f8f8dc02f5e4df92c.jpg,1,Bad,59,52,360.5,472,170156,True,,4,4,4,"[233.993, 467.593, 2, 139.649, 236.338, 2, 221.921, 140.398, 2, 90.667, 330, 2]"
valid,53,53,good_posture_20241021_180543_png.rf.fd3550ecd26422c9a2146b47da422983.jpg,2,Good,174,105,296.5,494,146471,True,,4,4,4,"[252.392, 553.853, 2, 256.963, 304.867, 2, 285.91, 190.653, 2, 205.333, 378, 2]"
valid,54,54,image_20241008_201603_jpg.rf.9ffe399688ff92d24c345a09b96129f6.jpg,2,Good,73,69,342.5,525,179812.5,True,,4,4,4,"[199.067, 527.584, 2, 189.926, 227.201, 2, 231.062, 139.256, 2, 120, 332, 2]"
