capture_id,subject_id,posture,calibration_id,correspondence_status,correspondence_score,status_3d,decision,valid_3d_joints_core,valid_3d_joints_total,core_reproj_error_640p_px,core_reproj_error_1080p_px,masked_joint_max_error_px,shoulder_width_m,torso_length_m,depth_z_m,reason
CAP000776,S021,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,22.97,68.91,,0.426,0.332,0.905,"Full 3D: 11/17 core joints, core_err=23.0px, Z=0.91m"
CAP000777,S021,reject,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,8,10.99,32.96,74.87,,,0.789,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000778,S021,reject,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,10,17.7,53.1,,0.481,0.391,0.826,"Full 3D: 10/17 core joints, core_err=17.7px, Z=0.83m"
CAP000779,S022,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,13,41.47,124.4,73.81,0.522,0.418,1.08,"Full 3D: 12/17 core joints, core_err=41.5px, Z=1.08m"
CAP000780,S022,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,39.02,117.06,77.92,0.521,,1.061,"Full 3D: 11/17 core joints, core_err=39.0px, Z=1.06m"
CAP000781,S022,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,13,13,38.82,116.47,,0.529,0.413,1.106,"Full 3D: 13/17 core joints, core_err=38.8px, Z=1.11m"
CAP000782,S022,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,38.35,115.06,71.36,0.52,,1.061,"Full 3D: 11/17 core joints, core_err=38.4px, Z=1.06m"
CAP000783,S022,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,13,41.34,124.02,74.46,0.518,0.413,1.077,"Full 3D: 12/17 core joints, core_err=41.3px, Z=1.08m"
CAP000784,S022,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,30.22,90.66,75.13,0.533,,1.055,"Full 3D: 11/17 core joints, core_err=30.2px, Z=1.06m"
CAP000785,S022,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,30.6,91.79,74.53,0.532,,1.053,"Full 3D: 11/17 core joints, core_err=30.6px, Z=1.05m"
CAP000786,S022,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,31.46,94.37,78.88,0.502,,1.053,"Full 3D: 11/17 core joints, core_err=31.5px, Z=1.05m"
CAP000787,S022,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,31.27,93.81,78.69,0.504,,1.054,"Full 3D: 11/17 core joints, core_err=31.3px, Z=1.05m"
CAP000788,S022,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,31.31,93.93,81.34,0.502,,1.055,"Full 3D: 11/17 core joints, core_err=31.3px, Z=1.05m"
CAP000789,S022,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,13,42.23,126.69,77.68,,,1.04,"Full 3D: 10/17 core joints, core_err=42.2px, Z=1.04m"
CAP000790,S022,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,13,42.84,128.53,81.68,,,1.039,"Full 3D: 10/17 core joints, core_err=42.8px, Z=1.04m"
CAP000791,S022,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,14,40.68,122.05,75.52,,,1.073,"Full 3D: 11/17 core joints, core_err=40.7px, Z=1.07m"
CAP000792,S022,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,14,41.21,123.63,80.52,,,1.072,"Full 3D: 11/17 core joints, core_err=41.2px, Z=1.07m"
CAP000793,S022,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,14,41.23,123.68,82.18,,,1.073,"Full 3D: 11/17 core joints, core_err=41.2px, Z=1.07m"
CAP000794,S022,leaning_left,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,11,14,48.18,144.53,86.1,,,1.172,Partial 3D: 11/17 core joints - usable with NaN masking
CAP000795,S022,leaning_left,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,11,14,46.99,140.98,87.25,,,1.17,Partial 3D: 11/17 core joints - usable with NaN masking
CAP000796,S022,leaning_left,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,11,14,46.41,139.22,83.57,,,1.169,Partial 3D: 11/17 core joints - usable with NaN masking
CAP000797,S022,leaning_left,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,10,13,47.7,143.11,79.47,,,1.142,Partial 3D: 10/17 core joints - usable with NaN masking
CAP000798,S022,leaning_left,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,10,13,48.4,145.21,79.86,,,1.142,Partial 3D: 10/17 core joints - usable with NaN masking
CAP000799,S022,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,12,28.8,86.4,72.05,0.446,,0.977,"Full 3D: 10/17 core joints, core_err=28.8px, Z=0.98m"
CAP000800,S022,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,32.01,96.04,76.51,0.442,,0.961,"Full 3D: 11/17 core joints, core_err=32.0px, Z=0.96m"
CAP000801,S022,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,32.06,96.19,74.95,0.443,,0.961,"Full 3D: 11/17 core joints, core_err=32.1px, Z=0.96m"
CAP000802,S022,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,13,32.95,98.84,68.48,0.45,,0.989,"Full 3D: 12/17 core joints, core_err=32.9px, Z=0.99m"
CAP000803,S022,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,31.89,95.66,72.12,0.442,,0.961,"Full 3D: 11/17 core joints, core_err=31.9px, Z=0.96m"
CAP000804,S022,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,13,13,38.34,115.03,,0.48,0.38,1.089,"Full 3D: 13/17 core joints, core_err=38.3px, Z=1.09m"
CAP000805,S022,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,13,13,36.42,109.26,,0.475,0.375,1.097,"Full 3D: 13/17 core joints, core_err=36.4px, Z=1.10m"
CAP000806,S022,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,13,13,37.1,111.31,,0.471,0.374,1.092,"Full 3D: 13/17 core joints, core_err=37.1px, Z=1.09m"
CAP000807,S022,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,13,13,37.46,112.38,,0.474,0.375,1.093,"Full 3D: 13/17 core joints, core_err=37.5px, Z=1.09m"
CAP000808,S022,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,13,13,37.12,111.35,,0.474,0.38,1.092,"Full 3D: 13/17 core joints, core_err=37.1px, Z=1.09m"
CAP000809,S022,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,12,27.14,81.41,66.9,0.508,,1.062,"Full 3D: 11/17 core joints, core_err=27.1px, Z=1.06m"
CAP000810,S022,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,9,11,22.7,68.09,67.68,0.495,,1.057,"Full 3D: 9/17 core joints, core_err=22.7px, Z=1.06m"
CAP000811,S022,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,12,27.96,83.89,66.66,0.492,,1.062,"Full 3D: 11/17 core joints, core_err=28.0px, Z=1.06m"
CAP000812,S022,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,12,28.67,86.01,65.81,0.494,,1.061,"Full 3D: 11/17 core joints, core_err=28.7px, Z=1.06m"
CAP000813,S022,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,13,26.79,80.36,67.81,0.516,,1.069,"Full 3D: 12/17 core joints, core_err=26.8px, Z=1.07m"
CAP000814,S022,reject,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,7,23.98,71.94,,,,0.781,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000815,S023,upright,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000816,S023,upright,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000817,S023,upright,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000818,S023,upright,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000819,S023,upright,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000820,S023,leaning_forward,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000821,S023,leaning_forward,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000822,S023,leaning_forward,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000823,S023,leaning_forward,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000824,S023,leaning_forward,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000825,S023,leaning_backward,CAL_010,LIKELY_SAME,1,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000826,S023,leaning_backward,CAL_010,LIKELY_SAME,1,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000827,S023,leaning_backward,CAL_010,LIKELY_SAME,1,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000828,S023,leaning_backward,CAL_010,LIKELY_SAME,1,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000829,S023,leaning_backward,CAL_010,LIKELY_SAME,1,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000830,S023,leaning_left,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000831,S023,leaning_left,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000832,S023,leaning_left,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000833,S023,leaning_left,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000834,S023,leaning_left,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000835,S023,leaning_right,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000836,S023,leaning_right,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000837,S023,leaning_right,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000838,S023,leaning_right,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000839,S023,leaning_right,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000840,S023,slouching,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000841,S023,slouching,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000842,S023,slouching,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000843,S023,slouching,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000844,S023,slouching,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000845,S023,forward_head,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000846,S023,forward_head,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000847,S023,forward_head,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000848,S023,forward_head,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000849,S023,forward_head,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000850,S023,reject,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
CAP000851,S023,reject,CAL_010,SAME_PERSON,0,FAIL,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,,,Rig CAL_010 excluded (Baseline=124.8m)
