image_id,relative_path,original_path,original_split,original_label,final_label,subject_group,session_group,sequence_group,camera_view,torso_visible,shoulders_visible,hips_visible,label_quality,decision,notes,cluster_id,cluster_size,cluster_mixed_label,cluster_cross_split,suggested_representative,width,height,edge_variance,brightness_mean
IMG02507,train/leaning_right/extract3601_jpg.rf.1cb4a99cffbec66e84eb7282d77aa476.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\extract3601_jpg.rf.1cb4a99cffbec66e84eb7282d77aa476.jpg,train,leaning_right,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,222.9316,123.4285
IMG02508,train/leaning_right/mb0013_jpg.rf.c88940caeda27382e3c7e7df242e3687.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0013_jpg.rf.c88940caeda27382e3c7e7df242e3687.jpg,train,leaning_right,,,,mb_block_0000,,,,,,,,,1,False,False,False,1080,720,251.5526,154.9323
IMG02509,train/leaning_right/mb0014_jpg.rf.23b7c9b12a73250a807c5586d0663f0f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0014_jpg.rf.23b7c9b12a73250a807c5586d0663f0f.jpg,train,leaning_right,,,,mb_block_0000,,,,,,,,,1,False,False,False,1080,720,229.7607,152.9911
IMG02510,train/leaning_right/mb0015_jpg.rf.7817e56de1c0b1559e38e57a7d33060a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0015_jpg.rf.7817e56de1c0b1559e38e57a7d33060a.jpg,train,leaning_right,,,,CL00306,,,,,,,,CL00306,2,False,False,True,1080,720,253.6963,153.3189
IMG02511,train/leaning_right/mb0016_jpg.rf.729236c1c56e9f52f510f1e3467cd70a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0016_jpg.rf.729236c1c56e9f52f510f1e3467cd70a.jpg,train,leaning_right,,,,CL00306,,,,,,,,CL00306,2,False,False,False,1080,720,240.4584,151.4541
IMG02512,train/leaning_right/mb0018_jpg.rf.595d160bb127bd133e57994ed9c48db6.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0018_jpg.rf.595d160bb127bd133e57994ed9c48db6.jpg,train,leaning_right,,,,mb_block_0000,,,,,,,,,1,False,False,False,1080,720,226.173,142.5244
IMG02513,train/leaning_right/mb0049_jpg.rf.1a440100a6a27f04e39de098d86f91ac.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0049_jpg.rf.1a440100a6a27f04e39de098d86f91ac.jpg,train,leaning_right,,,,mb_block_0001,,,,,,,,,1,False,False,False,1080,720,245.1982,149.7446
IMG02514,train/leaning_right/mb0080_jpg.rf.71c2c2bd738a80795021fbc88c1cfbb6.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0080_jpg.rf.71c2c2bd738a80795021fbc88c1cfbb6.jpg,train,leaning_right,,,,mb_block_0003,,,,,,,,,1,False,False,False,1080,720,334.4976,137.348
IMG02515,train/leaning_right/mb0081_jpg.rf.3dd965a908027625058248778bfbf546.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0081_jpg.rf.3dd965a908027625058248778bfbf546.jpg,train,leaning_right,,,,mb_block_0003,,,,,,,,,1,False,False,False,1080,720,316.7154,158.0
IMG02516,train/leaning_right/mb0082_jpg.rf.e2a8940f44faf670d6bc65028103a9bd.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0082_jpg.rf.e2a8940f44faf670d6bc65028103a9bd.jpg,train,leaning_right,,,,mb_block_0003,,,,,,,,,1,False,False,False,1080,720,289.4911,153.2727
IMG02517,train/leaning_right/mb0083_jpg.rf.b6cfd7bb39cc63058de6d8bc563d5072.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0083_jpg.rf.b6cfd7bb39cc63058de6d8bc563d5072.jpg,train,leaning_right,,,,mb_block_0003,,,,,,,,,1,False,False,False,1080,720,271.8372,117.514
IMG02518,train/leaning_right/mb0126_jpg.rf.aef0f7b39fb195620474c1517bc74e2f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0126_jpg.rf.aef0f7b39fb195620474c1517bc74e2f.jpg,train,leaning_right,,,,CL00307,,,,,,,,CL00307,2,False,False,False,1080,720,273.6526,155.3725
IMG02519,train/leaning_right/mb0127_jpg.rf.1839d8b1772a25346526e2237387f695.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0127_jpg.rf.1839d8b1772a25346526e2237387f695.jpg,train,leaning_right,,,,CL00307,,,,,,,,CL00307,2,False,False,True,1080,720,289.6816,158.142
IMG02520,train/leaning_right/mb0159_jpg.rf.b0ae4761b5a86105c29cdc41fee054c0.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0159_jpg.rf.b0ae4761b5a86105c29cdc41fee054c0.jpg,train,leaning_right,,,,mb_block_0006,,,,,,,,,1,False,False,False,1080,720,331.2014,129.4336
IMG02521,train/leaning_right/mb0161_jpg.rf.5ebf65602412624a14d4be5861ebf7f3.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0161_jpg.rf.5ebf65602412624a14d4be5861ebf7f3.jpg,train,leaning_right,,,,mb_block_0006,,,,,,,,,1,False,False,False,1080,720,296.4207,155.4737
IMG02522,train/leaning_right/mb0181_jpg.rf.0cf06bc9f0324300482d3e68d574f9f1.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0181_jpg.rf.0cf06bc9f0324300482d3e68d574f9f1.jpg,train,leaning_right,,,,mb_block_0007,,,,,,,,,1,False,False,False,1080,720,252.8939,148.5098
IMG02523,train/leaning_right/mb0182_jpg.rf.d08c673513f345f0b31f91b6f9450659.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0182_jpg.rf.d08c673513f345f0b31f91b6f9450659.jpg,train,leaning_right,,,,mb_block_0007,,,,,,,,,1,False,False,False,1080,720,299.6753,145.4905
IMG02524,train/leaning_right/mb0212_jpg.rf.0d9e807d2b6b31631683ef97c1855b0b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0212_jpg.rf.0d9e807d2b6b31631683ef97c1855b0b.jpg,train,leaning_right,,,,mb_block_0008,,,,,,,,,1,False,False,False,1080,720,296.5884,149.3842
IMG02525,train/leaning_right/mb0213_jpg.rf.a68e476fdac35c202b6be3dd658b1313.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0213_jpg.rf.a68e476fdac35c202b6be3dd658b1313.jpg,train,leaning_right,,,,CL00308,,,,,,,,CL00308,2,False,False,True,1080,720,346.4666,152.1933
IMG02526,train/leaning_right/mb0214_jpg.rf.60fa3d46b4cabbdb230b018aab6b0fb9.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0214_jpg.rf.60fa3d46b4cabbdb230b018aab6b0fb9.jpg,train,leaning_right,,,,CL00308,,,,,,,,CL00308,2,False,False,False,1080,720,341.2531,151.9769
IMG02527,train/leaning_right/mb0215_jpg.rf.6d60b706801e10c80d170a02b62635b5.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0215_jpg.rf.6d60b706801e10c80d170a02b62635b5.jpg,train,leaning_right,,,,mb_block_0008,,,,,,,,,1,False,False,False,1080,720,285.1454,152.0413
IMG02528,train/leaning_right/mb0271_jpg.rf.bfe1a54beee5c5201050845a255913e6.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0271_jpg.rf.bfe1a54beee5c5201050845a255913e6.jpg,train,leaning_right,,,,CL00309,,,,,,,,CL00309,2,True,True,True,1080,720,280.1149,128.4982
IMG02529,train/leaning_right/mb0278_jpg.rf.41b7d7a8040d48ee9b5895bcce6a80b4.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0278_jpg.rf.41b7d7a8040d48ee9b5895bcce6a80b4.jpg,train,leaning_right,,,,mb_block_0011,,,,,,,,,1,False,False,False,1080,720,259.6907,129.1466
IMG02530,train/leaning_right/mb0279_jpg.rf.e0bce2f664991c20dc72808c9d6f44e6.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0279_jpg.rf.e0bce2f664991c20dc72808c9d6f44e6.jpg,train,leaning_right,,,,CL00310,,,,,,,,CL00310,2,False,False,False,1080,720,276.49,125.7385
IMG02531,train/leaning_right/mb0280_jpg.rf.14a9ac3bf776384921455f6d2cbac8a0.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0280_jpg.rf.14a9ac3bf776384921455f6d2cbac8a0.jpg,train,leaning_right,,,,CL00310,,,,,,,,CL00310,2,False,False,True,1080,720,278.1452,126.5225
IMG02532,train/leaning_right/mb0338_jpg.rf.17e682e09258ca6c6554bbb6547e2367.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0338_jpg.rf.17e682e09258ca6c6554bbb6547e2367.jpg,train,leaning_right,,,,mb_block_0013,,,,,,,,,1,False,False,False,1080,720,327.3668,132.1562
IMG02533,train/leaning_right/mb0340_jpg.rf.ab1315bbfdc64eb51fdbfe671e5f75d3.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0340_jpg.rf.ab1315bbfdc64eb51fdbfe671e5f75d3.jpg,train,leaning_right,,,,CL00311,,,,,,,,CL00311,2,True,True,True,1080,720,372.2366,127.4577
IMG02534,train/leaning_right/mb0389_jpg.rf.dede3bdb08538af6521928abc139c8d2.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0389_jpg.rf.dede3bdb08538af6521928abc139c8d2.jpg,train,leaning_right,,,,mb_block_0015,,,,,,,,,1,False,False,False,1080,720,321.4402,123.3316
IMG02535,train/leaning_right/mb0390_jpg.rf.b969528efc0ecff413cfeb7296d2eb45.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0390_jpg.rf.b969528efc0ecff413cfeb7296d2eb45.jpg,train,leaning_right,,,,CL00203,,,,,,,,CL00203,3,False,False,False,1080,720,344.9703,121.9086
IMG02536,train/leaning_right/mb0391_jpg.rf.d355594883b7dd2625f1e8b0b1ac49bb.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0391_jpg.rf.d355594883b7dd2625f1e8b0b1ac49bb.jpg,train,leaning_right,,,,CL00203,,,,,,,,CL00203,3,False,False,True,1080,720,352.1418,120.9316
IMG02537,train/leaning_right/mb0392_jpg.rf.de9b84e27280f619cd237552e7519a41.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0392_jpg.rf.de9b84e27280f619cd237552e7519a41.jpg,train,leaning_right,,,,CL00203,,,,,,,,CL00203,3,False,False,False,1080,720,335.052,121.2088
IMG02538,train/leaning_right/mb0424_jpg.rf.daec2710958b22ae35b49da389799f33.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0424_jpg.rf.daec2710958b22ae35b49da389799f33.jpg,train,leaning_right,,,,mb_block_0016,,,,,,,,,1,False,False,False,1080,720,329.2823,153.3941
IMG02539,train/leaning_right/mb0452_jpg.rf.fc40350123de4189bb4cf9c3e31191dd.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0452_jpg.rf.fc40350123de4189bb4cf9c3e31191dd.jpg,train,leaning_right,,,,CL00312,,,,,,,,CL00312,2,True,True,True,1080,720,359.6464,143.7885
IMG02540,train/leaning_right/mb0472_jpg.rf.9de49db94119bdd269a50b9b8858243a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0472_jpg.rf.9de49db94119bdd269a50b9b8858243a.jpg,train,leaning_right,,,,CL00313,,,,,,,,CL00313,2,False,False,True,1080,720,495.2423,146.1039
IMG02541,train/leaning_right/mb0473_jpg.rf.4fe3ed37643dcc74b17a6d7de46f45ce.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0473_jpg.rf.4fe3ed37643dcc74b17a6d7de46f45ce.jpg,train,leaning_right,,,,CL00313,,,,,,,,CL00313,2,False,False,False,1080,720,478.2806,148.0608
IMG02542,train/leaning_right/mb0523_jpg.rf.85b91bb6ca220d32c5e7f85433754161.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0523_jpg.rf.85b91bb6ca220d32c5e7f85433754161.jpg,train,leaning_right,,,,CL00204,,,,,,,,CL00204,3,False,False,True,1080,720,249.4775,144.1172
IMG02543,train/leaning_right/mb0524_jpg.rf.e90495a427375922445e6210656f0dc5.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0524_jpg.rf.e90495a427375922445e6210656f0dc5.jpg,train,leaning_right,,,,CL00204,,,,,,,,CL00204,3,False,False,False,1080,720,248.4432,143.4651
IMG02544,train/leaning_right/mb0525_jpg.rf.6be86386a7ed62a91a8e4e77760b665e.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb0525_jpg.rf.6be86386a7ed62a91a8e4e77760b665e.jpg,train,leaning_right,,,,CL00204,,,,,,,,CL00204,3,False,False,False,1080,720,246.4707,143.5044
IMG02545,train/leaning_right/mb20010_jpg.rf.c0875c1f13387363b0b37e1d621e4b15.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20010_jpg.rf.c0875c1f13387363b0b37e1d621e4b15.jpg,train,leaning_right,,,,CL00314,,,,,,,,CL00314,2,False,False,False,1080,720,244.0474,148.1035
IMG02546,train/leaning_right/mb20011_jpg.rf.b6029ecb491536277da9b946f21de30b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20011_jpg.rf.b6029ecb491536277da9b946f21de30b.jpg,train,leaning_right,,,,CL00314,,,,,,,,CL00314,2,False,False,True,1080,720,249.1148,149.0626
IMG02547,train/leaning_right/mb20013_jpg.rf.8eaf8335ae03bf603ad1d7387af3367d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20013_jpg.rf.8eaf8335ae03bf603ad1d7387af3367d.jpg,train,leaning_right,,,,CL00315,,,,,,,,CL00315,2,False,False,False,1080,720,262.0359,152.1203
IMG02548,train/leaning_right/mb20014_jpg.rf.f081350b9d0797c1b011bd31411fa877.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20014_jpg.rf.f081350b9d0797c1b011bd31411fa877.jpg,train,leaning_right,,,,CL00315,,,,,,,,CL00315,2,False,False,True,1080,720,263.4043,151.0741
IMG02549,train/leaning_right/mb20015_jpg.rf.4aec63c69188d896b0939372f9d94e79.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20015_jpg.rf.4aec63c69188d896b0939372f9d94e79.jpg,train,leaning_right,,,,CL00038,,,,,,,,CL00038,21,True,True,False,1080,720,257.1152,148.3458
IMG02550,train/leaning_right/mb20031_jpg.rf.a59b8854fe48d38409775ceca9767c54.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20031_jpg.rf.a59b8854fe48d38409775ceca9767c54.jpg,train,leaning_right,,,,CL00038,,,,,,,,CL00038,21,True,True,False,1080,720,256.2019,148.2846
IMG02551,train/leaning_right/mb20032_jpg.rf.bb8cb08e1732866a428f2999a13b2c54.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20032_jpg.rf.bb8cb08e1732866a428f2999a13b2c54.jpg,train,leaning_right,,,,CL00038,,,,,,,,CL00038,21,True,True,False,1080,720,270.7742,149.827
IMG02552,train/leaning_right/mb20033_jpg.rf.3834297b7aea9c07cce4d6bca9014d46.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20033_jpg.rf.3834297b7aea9c07cce4d6bca9014d46.jpg,train,leaning_right,,,,CL00038,,,,,,,,CL00038,21,True,True,False,1080,720,257.5975,150.5707
IMG02553,train/leaning_right/mb20034_jpg.rf.2c04f5bf1937825e6342ba1ca9b7ce23.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20034_jpg.rf.2c04f5bf1937825e6342ba1ca9b7ce23.jpg,train,leaning_right,,,,mb_block_0801,,,,,,,,,1,False,False,False,1080,720,262.1327,152.6665
IMG02554,train/leaning_right/mb20035_jpg.rf.f812e72a23ae0679f5ab74f08c9a594d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20035_jpg.rf.f812e72a23ae0679f5ab74f08c9a594d.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,False,1080,720,257.9066,154.7762
IMG02555,train/leaning_right/mb20036_jpg.rf.c5fe4082a41c6ba4e8ed4b0f3b994a15.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20036_jpg.rf.c5fe4082a41c6ba4e8ed4b0f3b994a15.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,False,1080,720,266.7115,154.5267
IMG02556,train/leaning_right/mb20037_jpg.rf.13faf23e7766cf37a7f2254e17d6ef9a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20037_jpg.rf.13faf23e7766cf37a7f2254e17d6ef9a.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,True,1080,720,268.6145,154.3623
IMG02557,train/leaning_right/mb20038_jpg.rf.a8c8d9b6bd58123c67c4a4fd926ea0bd.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20038_jpg.rf.a8c8d9b6bd58123c67c4a4fd926ea0bd.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,False,1080,720,253.8267,155.9057
IMG02558,train/leaning_right/mb20039_jpg.rf.bb921a08a800128d7c0fd0055bb33c2f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20039_jpg.rf.bb921a08a800128d7c0fd0055bb33c2f.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,False,1080,720,263.9746,155.7111
IMG02559,train/leaning_right/mb20040_jpg.rf.1bfe02cac5ecc074bba464678b9b68b6.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20040_jpg.rf.1bfe02cac5ecc074bba464678b9b68b6.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,False,1080,720,268.5071,155.8468
IMG02560,train/leaning_right/mb20041_jpg.rf.aa2d80c3533e0693dd96dfe9abba6566.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20041_jpg.rf.aa2d80c3533e0693dd96dfe9abba6566.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,False,1080,720,265.1188,155.8157
IMG02561,train/leaning_right/mb20042_jpg.rf.af8877aa6f6163600f563929ec22d796.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20042_jpg.rf.af8877aa6f6163600f563929ec22d796.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,False,1080,720,263.5533,155.0853
IMG02562,train/leaning_right/mb20043_jpg.rf.9f960582c537a16e701dbe08cedf69d1.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20043_jpg.rf.9f960582c537a16e701dbe08cedf69d1.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,False,1080,720,265.0165,154.6762
IMG02563,train/leaning_right/mb20044_jpg.rf.57a75b10775219afb1f4629a1c77f70a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20044_jpg.rf.57a75b10775219afb1f4629a1c77f70a.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,False,1080,720,263.4611,154.5852
IMG02564,train/leaning_right/mb20045_jpg.rf.81589d3108700515722b3e85f82177fe.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20045_jpg.rf.81589d3108700515722b3e85f82177fe.jpg,train,leaning_right,,,,CL00071,,,,,,,,CL00071,11,False,False,False,1080,720,256.8422,154.087
IMG02565,train/leaning_right/mb20046_jpg.rf.d9c274e8befabf426b37deea13d91b2a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20046_jpg.rf.d9c274e8befabf426b37deea13d91b2a.jpg,train,leaning_right,,,,CL00316,,,,,,,,CL00316,2,False,False,False,1080,720,261.4645,150.6753
IMG02566,train/leaning_right/mb20047_jpg.rf.8600c1e4bdb8b5761670175081b4baae.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20047_jpg.rf.8600c1e4bdb8b5761670175081b4baae.jpg,train,leaning_right,,,,CL00316,,,,,,,,CL00316,2,False,False,True,1080,720,268.7241,150.104
IMG02567,train/leaning_right/mb20063_jpg.rf.65b7de0f647de7e9ed2f970af31914fe.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20063_jpg.rf.65b7de0f647de7e9ed2f970af31914fe.jpg,train,leaning_right,,,,CL00038,,,,,,,,CL00038,21,True,True,False,1080,720,257.5443,150.0816
IMG02568,train/leaning_right/mb20064_jpg.rf.bb831b0cebda16c58d8fa166105b1e36.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20064_jpg.rf.bb831b0cebda16c58d8fa166105b1e36.jpg,train,leaning_right,,,,CL00038,,,,,,,,CL00038,21,True,True,True,1080,720,272.3094,150.168
IMG02569,train/leaning_right/mb20065_jpg.rf.3af2a34176361df8b09d9a9f54e7dba6.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20065_jpg.rf.3af2a34176361df8b09d9a9f54e7dba6.jpg,train,leaning_right,,,,CL00038,,,,,,,,CL00038,21,True,True,False,1080,720,267.3969,150.3011
IMG02570,train/leaning_right/mb20066_jpg.rf.726faa7390555bc29cd4c5108bb2abc0.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20066_jpg.rf.726faa7390555bc29cd4c5108bb2abc0.jpg,train,leaning_right,,,,CL00038,,,,,,,,CL00038,21,True,True,False,1080,720,255.6683,150.3829
IMG02571,train/leaning_right/mb20088_jpg.rf.a5b7e2e4192e2d0aabc29d685f39f00d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20088_jpg.rf.a5b7e2e4192e2d0aabc29d685f39f00d.jpg,train,leaning_right,,,,CL00098,,,,,,,,CL00098,7,False,False,False,1080,720,365.1754,154.5474
IMG02572,train/leaning_right/mb20089_jpg.rf.63377b98c991baca7a51e5541769476d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20089_jpg.rf.63377b98c991baca7a51e5541769476d.jpg,train,leaning_right,,,,CL00098,,,,,,,,CL00098,7,False,False,False,1080,720,389.612,153.6442
IMG02573,train/leaning_right/mb20090_jpg.rf.39ba455c9f369a7e111f289d1b57faff.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20090_jpg.rf.39ba455c9f369a7e111f289d1b57faff.jpg,train,leaning_right,,,,CL00098,,,,,,,,CL00098,7,False,False,False,1080,720,384.8804,153.6688
IMG02574,train/leaning_right/mb20091_jpg.rf.d7c40e336af38f9394788e466c46ee40.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20091_jpg.rf.d7c40e336af38f9394788e466c46ee40.jpg,train,leaning_right,,,,CL00098,,,,,,,,CL00098,7,False,False,False,1080,720,382.2879,154.0683
IMG02575,train/leaning_right/mb20092_jpg.rf.dbb2192892cab228281c9dc94851ccb4.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_right\mb20092_jpg.rf.dbb2192892cab228281c9dc94851ccb4.jpg,train,leaning_right,,,,mb_block_0803,,,,,,,,,1,False,False,False,1080,720,423.4792,154.6995
